Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-0.0412258493472457,0.00663966467851988,0.233985851685071,0,0,0,7.37380736011519,0.092516828742445,-6.73765051703839E-08,-0.00256322945076055,0.0434576736756215,4.50841857430588E-09,0.0731424007339861,0,0,0,0,0,0,package://exportedthing/meshes/base_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://exportedthing/meshes/base_link.STL,,baseLink-1,globalCoords,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
link1,-0.00648795299237911,0.0599988979727674,-0.000882960082026596,0,0,0,0.715719482519169,0.00134468810099399,0.000142459070747257,1.68816843621997E-05,0.00092992094802783,-6.11897424051889E-06,0.000849238302765314,0,0,0,0,0,0,package://exportedthing/meshes/link1.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://exportedthing/meshes/link1.STL,,link1-2,link1Coords,joint1Axis,joint1,revolute,0,0.16355,0.5172,0,0,0,base_link,0,-1,0,0,0,0,0,,,,,,,,
link2,8.25660219826441E-05,0.0610024234984366,-0.00011888229898771,0,0,0,0.393289380625047,0.00186278179556899,5.68528573099947E-05,-3.35440755032515E-06,0.000565515412912576,7.65055535409335E-06,0.00158017034822198,0,0,0,0,0,0,package://exportedthing/meshes/link2.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://exportedthing/meshes/link2.STL,,link2-2,link2Coords,joint2Axis,joint2,revolute,0.0315,0.084,0,0,0,0,link1,1,0,0,0,0,0,0,,,,,,,,
link3,-0.000312682076162474,0.0674576758506982,-0.0092377650875145,0,0,0,0.186801484722124,0.00038742017283793,-1.14857719840377E-05,-1.20428997204374E-06,0.000201366374701445,2.34609614565593E-05,0.000353464950085447,0,0,0,0,0,0,package://exportedthing/meshes/link3.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://exportedthing/meshes/link3.STL,,link3-2,link3Coords,joint3Axis,joint3,revolute,-0.017,0.171,0,0,0,0,link2,0,-1,0,0,0,0,0,,,,,,,,
link4,-0.0147100151690501,0.0552519220957829,-0.000438528328839727,0,0,0,0.171198731825705,0.000159971107180257,2.85342796396147E-05,-4.4117012545662E-06,0.000199888569506982,1.56895414340281E-06,0.000173071202830974,0,0,0,0,0,0,package://exportedthing/meshes/link4.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://exportedthing/meshes/link4.STL,,link4-2,link4Coords,joint4Axis,joint4,revolute,0.02,0.12,0,0,0,0,link3,-1,0,0,0,0,0,0,,,,,,,,
link5,0.0101064742185897,0.0501218669985956,-1.58020471687781E-05,0,0,0,0.149874419924705,0.000350578321442484,-5.78554405242181E-05,1.62694798799184E-08,0.000111057036297084,2.37323142180924E-10,0.000317256455304642,0,0,0,0,0,0,package://exportedthing/meshes/link5.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://exportedthing/meshes/link5.STL,,link5-2,link5Coords,joint5Axis,joint5,revolute,-0.0263,0.1055,0,0,0,0,link4,0,-1,0,0,0,0,0,,,,,,,,
link6,0.030004294635101,0.0554434500338501,-7.85291217074713E-05,0,0,0,0.108391369555054,2.83157324789147E-05,4.28967707823919E-07,-2.5805118659042E-06,7.00884254274417E-05,4.16303393714034E-09,6.28400614742533E-05,0,0,0,0,0,0,package://exportedthing/meshes/link6.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://exportedthing/meshes/link6.STL,,link6-2,link6Coords,joint6Axis,joint6,revolute,-0.031,0.112,0,0,0,0,link5,1,0,0,0,0,0,0,,,,,,,,
link7,-0.0132355322035244,-0.0229688354212437,-0.00641129829055498,0,0,0,0.0372930643780564,1.98339907529153E-05,2.61462925187634E-06,6.69221668550033E-09,9.05266724182922E-06,-4.79076444543872E-07,1.51529245061872E-05,0,0,0,0,0,0,package://exportedthing/meshes/link7.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://exportedthing/meshes/link7.STL,,link7-2,link7Coords,joint7_8Axis,joint7,prismatic,0.085558,0.10361,0.004349,0,0,3.1416,link6,-1,0,0,0,0,0,0,,,,,,,,
link8,0.013235532205747,-0.0229688354216888,-0.002288701708969,0,0,0,0.0372930643788012,1.9833990753199E-05,-2.61462925178402E-06,6.69221583498458E-09,9.05266724192254E-06,4.79076445188803E-07,1.51529245063711E-05,0,0,0,0,0,0,package://exportedthing/meshes/link8.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://exportedthing/meshes/link8.STL,,link8-1,link8Coords,joint7_8Axis,joint8,prismatic,-0.016558,0.10361,0.004349,0,0,3.1416,link6,-1,0,0,0,0,0,0,,,,,,,,
